time,luminaire_ID,lux_ref,lux_meas,ldrvoltage,ldrresistance,duty_cycle,windup_state,setpoint-weight
37931,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
37941,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
37951,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
37961,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
37971,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
37981,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
37991,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38001,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38011,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38021,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38031,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38041,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38051,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38061,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38071,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38081,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38091,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38101,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38111,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38121,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38131,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38141,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38151,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38161,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38171,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38181,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38191,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38201,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38211,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38221,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38231,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38241,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38251,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38261,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38271,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38281,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38291,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38301,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38311,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38321,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38331,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38341,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38351,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38361,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38371,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38381,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38391,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38401,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38411,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38421,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38431,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38441,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38451,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38461,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38471,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38481,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38491,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38501,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38511,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38521,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38531,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38541,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38551,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38561,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38571,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38581,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38591,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38601,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38611,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38621,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38631,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38641,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38651,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38661,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38671,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38681,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38691,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38701,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38711,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38721,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38731,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38741,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38751,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38761,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38771,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38781,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38791,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38801,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38811,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38821,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38831,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38841,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38851,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38861,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38871,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38881,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38891,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38901,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38911,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38921,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38931,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38941,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38951,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38961,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
38971,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38981,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
38991,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39001,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39011,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39021,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39031,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39041,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39051,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39061,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39071,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39081,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39091,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39101,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39111,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39121,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39131,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39141,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39151,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39161,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39171,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39181,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39191,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39201,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39211,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39221,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39231,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39241,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39251,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39261,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39271,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39281,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39291,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39301,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39311,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39321,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39331,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39341,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39351,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39361,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39371,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39381,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39391,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39401,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39411,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39421,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39431,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39441,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39451,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39461,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39471,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39481,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39491,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39501,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39511,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39521,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39531,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39541,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39551,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39561,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39571,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39581,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39591,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39601,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39611,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39621,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39631,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39641,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39651,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39661,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39671,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39681,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39691,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39701,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39711,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39721,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39731,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39741,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39751,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39761,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39771,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39781,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39791,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39801,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39811,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39821,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39831,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39841,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39851,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39861,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39871,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39881,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39891,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39901,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39911,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39921,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39931,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39941,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39951,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
39961,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39971,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39981,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
39991,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40001,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40011,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40021,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40031,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40041,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40051,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40061,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40071,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40081,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40091,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40101,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40111,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40121,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40131,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40141,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40151,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40161,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40171,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40181,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40191,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40201,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40211,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40221,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40231,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40241,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40251,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40261,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40271,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40281,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40291,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40301,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40311,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40321,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40331,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40341,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40351,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40361,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40371,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40381,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40391,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40401,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40411,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40421,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40431,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40441,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40451,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40461,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40471,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40481,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40491,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40501,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40511,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40521,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40531,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40541,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40551,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40561,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40571,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40581,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40591,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40601,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40611,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40621,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40631,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40641,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40651,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40661,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40671,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40681,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40691,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40701,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40711,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40721,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40731,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40741,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40751,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40761,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40771,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40781,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40791,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40801,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40811,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40821,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40831,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40841,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40851,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40861,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40871,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40881,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
40891,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40901,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40911,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40921,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40931,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40941,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40951,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40961,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40971,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40981,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
40991,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41001,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41011,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41021,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41031,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41041,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41051,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41061,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41071,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41081,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41091,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41101,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41111,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41121,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41131,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41141,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41151,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41161,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41171,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41181,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41191,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41201,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41211,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41221,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41231,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41241,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41251,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41261,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41271,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41281,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41291,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41301,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41311,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41321,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41331,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41341,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41351,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41361,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41371,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41381,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41391,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41401,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41411,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41421,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41431,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41441,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41451,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41461,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41471,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41481,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41491,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41501,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41511,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41521,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41531,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41541,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41551,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41561,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41571,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41581,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41591,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41601,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41611,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41621,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41631,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41641,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41651,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41661,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41671,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41681,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41691,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41701,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41711,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41721,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41731,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41741,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41751,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41761,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41771,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41781,0,20.00,20.11,0.17,188786.41,0.41,1,1.00
41791,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41801,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41811,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41821,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41831,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41841,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41851,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41861,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41871,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41881,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41891,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41901,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41911,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41921,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41931,0,20.00,19.98,0.17,189756.09,0.41,1,1.00
41941,0,50.00,19.98,0.17,189756.09,1.00,1,1.00
41951,0,50.00,20.63,0.17,185000.00,1.00,1,1.00
41961,0,50.00,22.99,0.18,169605.27,1.00,1,1.00
41971,0,50.00,25.43,0.20,156463.42,0.98,1,1.00
41981,0,50.00,27.94,0.21,145113.64,0.96,1,1.00
41991,0,50.00,30.23,0.23,136250.00,0.93,1,1.00
42001,0,50.00,32.43,0.24,128813.56,0.90,1,1.00
42011,0,50.00,34.22,0.25,123387.62,0.88,1,1.00
42021,0,50.00,35.89,0.26,118773.59,0.86,1,1.00
42031,0,50.00,37.28,0.26,115229.36,0.85,1,1.00
42041,0,50.00,38.37,0.27,112604.80,0.84,1,1.00
42051,0,50.00,39.47,0.27,110087.98,0.83,1,1.00
42061,0,50.00,40.26,0.28,108352.60,0.82,1,1.00
42071,0,50.00,41.05,0.28,106666.66,0.81,1,1.00
42081,0,50.00,41.70,0.29,105352.11,0.81,1,1.00
42091,0,50.00,42.18,0.29,104385.48,0.81,1,1.00
42101,0,50.00,42.66,0.29,103434.90,0.81,1,1.00
42111,0,50.00,42.99,0.29,102809.92,0.81,1,1.00
42121,0,50.00,43.31,0.29,102191.77,0.81,1,1.00
42131,0,50.00,43.80,0.30,101277.18,0.80,1,1.00
42141,0,50.00,43.97,0.30,100975.62,0.81,1,1.00
42151,0,50.00,44.29,0.30,100377.36,0.80,1,1.00
42161,0,50.00,44.46,0.30,100080.65,0.81,1,1.00
42171,0,50.00,44.79,0.30,99491.98,0.81,1,1.00
42181,0,50.00,45.12,0.30,98909.57,0.80,1,1.00
42191,0,50.00,45.28,0.30,98620.69,0.80,1,1.00
42201,0,50.00,45.45,0.30,98333.34,0.81,1,1.00
42211,0,50.00,45.61,0.31,98047.50,0.81,1,1.00
42221,0,50.00,45.61,0.31,98047.50,0.81,1,1.00
42231,0,50.00,45.78,0.31,97763.16,0.81,1,1.00
42241,0,50.00,45.95,0.31,97480.31,0.81,1,1.00
42251,0,50.00,46.28,0.31,96919.06,0.81,1,1.00
42261,0,50.00,46.45,0.31,96640.63,0.81,1,1.00
42271,0,50.00,46.61,0.31,96363.63,0.81,1,1.00
